date,Voltage,Charge_Capacity,Current
06/22/2018 07:59:37.000,4.399999619,0.569146991,1.814148903
06/22/2018 08:01:37.000,4.39999485,0.625925064,1.602919579
06/22/2018 08:03:37.000,4.399991989,0.676580131,1.443912506
06/22/2018 08:05:37.000,4.399947166,0.722590566,1.321921349
06/22/2018 08:07:37.000,4.399991989,0.76498884,1.22426796
06/22/2018 08:09:37.000,4.399980545,0.804312527,1.136027336
06/22/2018 08:11:37.000,4.399988174,0.84087348,1.057705879
06/22/2018 08:13:37.000,4.399971962,0.874979317,0.991597176
06/22/2018 08:15:37.000,4.400014877,0.906966448,0.929244995
06/22/2018 08:17:37.000,4.399972916,0.937017202,0.873735428
06/22/2018 08:19:37.000,4.399982452,0.965319991,0.825273514
06/22/2018 08:21:37.000,4.400032997,0.992069304,0.781254768
06/22/2018 08:23:37.000,4.400009155,1.017412066,0.738836288
06/22/2018 08:25:37.000,4.399996758,1.041335225,0.69591713
06/22/2018 08:27:37.000,4.400000572,1.063809991,0.653913498
06/22/2018 08:29:37.000,4.399992943,1.064731121,0.651993752
06/22/2018 08:31:37.000,4.274907112,1.064733624,0
06/22/2018 08:33:37.000,4.263025284,1.064733624,0
06/22/2018 08:35:37.000,4.260030746,1.064733624,0
06/22/2018 08:37:37.000,3.335330009,1.064733624,-6.519876957
06/22/2018 08:39:37.000,3.261807442,1.064733624,-6.519789696
06/22/2018 08:41:37.000,3.176687241,1.064733624,-6.519883633
06/22/2018 08:43:37.000,3.092946053,1.064733624,-6.520153522
06/22/2018 08:45:37.000,2.999982834,1.064733624,-6.520180225
06/22/2018 08:47:37.000,3.856138229,1.064733624,0
06/22/2018 08:49:37.000,3.875529289,1.064733624,0
06/22/2018 08:51:37.000,3.879868507,1.064733624,0
06/22/2018 08:53:37.000,4.200098038,0.012104515,3.259965897
06/22/2018 08:55:37.000,4.318937302,0.120513201,3.259889603
06/22/2018 08:57:37.000,4.35787487,0.229173392,3.259902954
06/22/2018 08:59:37.000,4.400015831,0.337298542,3.118835449
06/22/2018 09:01:37.000,4.400036812,0.431727409,2.564264297
06/22/2018 09:03:37.000,4.400063515,0.50969559,2.135950089
06/22/2018 09:05:37.000,4.400003433,0.575486898,1.830039978
06/22/2018 09:07:37.000,4.399913788,0.632701755,1.612699509
06/22/2018 09:09:37.000,4.399971962,0.683602989,1.447285652
06/22/2018 09:11:37.000,4.399977684,0.729632795,1.319125175
06/22/2018 09:13:37.000,4.400016785,0.77178663,1.214179993
06/22/2018 09:15:37.000,4.399950981,0.810761094,1.126107216
06/22/2018 09:17:37.000,4.400042534,0.846948564,1.046648026
06/22/2018 09:19:37.000,4.400003433,0.880662739,0.977388382
06/22/2018 09:21:37.000,4.40003109,0.912222803,0.917476654
06/22/2018 09:23:37.000,4.399989128,0.941853583,0.861453056
06/22/2018 09:25:37.000,4.39999485,0.969673812,0.807749748
06/22/2018 09:27:37.000,4.400006294,0.995799124,0.759953499
06/22/2018 09:29:37.000,4.399970055,1.020413756,0.717624664
06/22/2018 09:31:37.000,4.40003109,1.043707252,0.680006981
06/22/2018 09:33:37.000,4.400013924,1.060900331,0.651997566
06/22/2018 09:35:37.000,4.271564484,1.060901523,0
06/22/2018 09:37:37.000,4.259274483,1.060901523,0
06/22/2018 09:39:37.000,4.256186485,1.060901523,0
06/22/2018 09:41:37.000,3.330341339,1.060901523,-6.519906998
06/22/2018 09:43:37.000,3.256554604,1.060901523,-6.519809723
06/22/2018 09:45:37.000,3.171330452,1.060901523,-6.519886971
06/22/2018 09:47:37.000,3.085515022,1.060901523,-6.519893646
06/22/2018 09:49:37.000,2.999990463,1.060901523,-6.519930363
06/22/2018 09:51:37.000,3.857158661,1.060901523,0
06/22/2018 09:53:37.000,3.876430511,1.060901523,0
06/22/2018 09:55:37.000,3.880779266,1.060901523,0
06/22/2018 09:57:37.000,4.200092316,0.011160026,3.259849548
06/22/2018 09:59:37.000,4.322314262,0.119570084,3.259895325
06/22/2018 10:01:37.000,4.361674309,0.228224158,3.25994873
06/22/2018 10:03:37.000,4.400022507,0.335902512,3.069467545
06/22/2018 10:05:37.000,4.400005341,0.428795338,2.523265839
06/22/2018 10:07:37.000,4.400025368,0.505586028,2.105964661
06/22/2018 10:09:37.000,4.400008202,0.570465207,1.804068565
06/22/2018 10:11:37.000,4.400012016,0.626763701,1.58744812
06/22/2018 10:13:37.000,4.4000597,0.676945865,1.430127144
06/22/2018 10:15:37.000,4.400040627,0.722470701,1.305625916
06/22/2018 10:17:37.000,4.400048256,0.764239848,1.203349113
06/22/2018 10:19:37.000,4.399964333,0.802893579,1.117808342
06/22/2018 10:21:37.000,4.400025368,0.8388713,1.04193306
06/22/2018 10:23:37.000,4.400020599,0.872435153,0.973277092
06/22/2018 10:25:37.000,4.400020599,0.903837681,0.911170959
06/22/2018 10:27:37.000,4.399991035,0.933275402,0.855946541
06/22/2018 10:29:37.000,4.399986267,0.960984588,0.806859016
06/22/2018 10:31:37.000,4.400022507,0.987084508,0.759637833
06/22/2018 10:33:37.000,4.399999619,1.011627555,0.713065147
06/22/2018 10:35:37.000,4.399952888,1.034702539,0.672286034
06/22/2018 10:37:37.000,4.399986267,1.046814799,0.651997566
06/22/2018 10:39:37.000,4.269726753,1.046815991,0
06/22/2018 10:41:37.000,4.257172585,1.046815991,0
06/22/2018 10:43:37.000,4.254081726,1.046815991,0
06/22/2018 10:45:37.000,3.330546379,1.046815991,-6.519987583
06/22/2018 10:47:37.000,3.263362885,1.046815991,-6.51982832
06/22/2018 10:49:37.000,3.181247711,1.046815991,-6.520172119
06/22/2018 10:51:37.000,3.096630096,1.046815991,-6.519806385
06/22/2018 10:53:37.000,2.99998951,1.046815991,-6.520089626
06/22/2018 10:55:37.000,3.850516319,1.046815991,0
06/22/2018 10:57:37.000,3.870128632,1.046815991,0
06/22/2018 10:59:37.000,3.874596596,1.046815991,0
06/22/2018 11:01:37.000,4.20006752,0.013413712,3.259895325
06/22/2018 11:03:37.000,4.316643715,0.121833488,3.259906769
06/22/2018 11:05:37.000,4.353164673,0.23049286,3.259832382
06/22/2018 11:07:37.000,4.400033951,0.339045942,3.197170258
06/22/2018 11:09:37.000,4.40002346,0.435931861,2.639518738
06/22/2018 11:11:37.000,4.400007248,0.516366482,2.206890106
06/22/2018 11:13:37.000,4.400024414,0.584351957,1.888110161
06/22/2018 11:15:37.000,4.399996758,0.643264592,1.656006813
06/22/2018 11:17:37.000,4.400014877,0.695405483,1.482193947
06/22/2018 11:19:37.000,4.400014877,0.742509723,1.351088524
06/22/2018 11:21:37.000,4.39998436,0.785660088,1.242043495
06/22/2018 11:23:37.000,4.400003433,0.825504839,1.151621819
06/22/2018 11:25:37.000,4.400111198,0.862538636,1.07316494
06/22/2018 11:27:37.000,4.399974823,0.897131443,1.004213333
06/22/2018 11:29:37.000,4.39997673,0.929468751,0.938282967
06/22/2018 11:31:37.000,4.399996758,0.959730387,0.878671646
06/22/2018 11:33:37.000,4.399990082,0.98814708,0.826511383
06/22/2018 11:35:37.000,4.40001297,1.014891028,0.77812767
06/22/2018 11:37:37.000,4.400006294,1.040077329,0.732861519
06/22/2018 11:39:37.000,4.399988174,1.063807487,0.690802574
06/22/2018 11:41:37.000,4.400025368,1.084466219,0.651988983
06/22/2018 11:43:37.000,4.271295547,1.084467769,0
06/22/2018 11:45:37.000,4.258867264,1.084467769,0
06/22/2018 11:47:37.000,4.25571537,1.084467769,0
06/22/2018 11:49:37.000,3.329166412,1.084467769,-6.519845009
06/22/2018 11:51:37.000,3.258444786,1.084467769,-6.519859791
06/22/2018 11:53:37.000,3.176383972,1.084467769,-6.519804478
06/22/2018 11:55:37.000,3.09307766,1.084467769,-6.519898415
06/22/2018 11:57:37.000,3,1.084467769,-6.519881725
06/22/2018 11:59:37.000,3.853460312,1.084467769,0
06/22/2018 12:01:37.000,3.872781754,1.084467769,0
06/22/2018 12:03:37.000,3.877100945,1.084467769,0
06/22/2018 12:05:37.000,4.200094223,0.01264897,3.259981155
06/22/2018 12:07:37.000,4.318120956,0.121074803,3.259950638
06/22/2018 12:09:37.000,4.355576515,0.229732066,3.259840012
06/22/2018 12:11:37.000,4.399987221,0.338063687,3.148944855
06/22/2018 12:13:37.000,4.400012016,0.433346748,2.588108063
06/22/2018 12:15:37.000,4.400033951,0.512020707,2.15331459
06/22/2018 12:17:37.000,4.400019646,0.578294098,1.840574265
06/22/2018 12:19:37.000,4.400053024,0.635634482,1.610798836
06/22/2018 12:21:37.000,4.40002346,0.686371088,1.441123009
06/22/2018 12:23:37.000,4.399969101,0.732134223,1.311346054
06/22/2018 12:25:37.000,4.400045395,0.774134278,1.211223602
06/22/2018 12:27:37.000,4.400007248,0.813035667,1.125090599
06/22/2018 12:29:37.000,4.400014877,0.849246919,1.049422264
06/22/2018 12:31:37.000,4.399977684,0.883091629,0.982058525
06/22/2018 12:33:37.000,4.399991989,0.914788067,0.919893265
06/22/2018 12:35:37.000,4.400006294,0.944441259,0.860303879
06/22/2018 12:37:37.000,4.399983406,0.972218037,0.807987213
06/22/2018 12:39:37.000,4.399991989,0.998394191,0.763585091
06/22/2018 12:41:37.000,4.399967194,1.023152709,0.722808838
06/22/2018 12:43:37.000,4.399970055,1.04659462,0.683779716
06/22/2018 12:45:37.000,4.399969101,1.065618634,0.651973724
06/22/2018 12:47:37.000,4.270012856,1.065619349,0
06/22/2018 12:49:37.000,4.257394791,1.065619349,0
06/22/2018 12:51:37.000,4.254273415,1.065619349,0
06/22/2018 12:53:37.000,3.322404861,1.065619349,-6.519846439
06/22/2018 12:55:37.000,3.250730515,1.065619349,-6.520172119
06/22/2018 12:57:37.000,3.169055939,1.065619349,-6.519831657
06/22/2018 12:59:37.000,3.085598946,1.065619349,-6.51982975
06/22/2018 13:01:37.000,2.999992371,1.065619349,-6.520208836
06/22/2018 13:03:37.000,3.854356766,1.065619349,0
06/22/2018 13:05:37.000,3.873492241,1.065619349,0
06/22/2018 13:07:37.000,3.877857208,1.065619349,0
06/22/2018 13:09:37.000,4.2000494,0.013107218,3.259840012
06/22/2018 13:11:37.000,4.317148209,0.121519081,3.259889603
06/22/2018 13:13:37.000,4.357083321,0.230175182,3.259868622
06/22/2018 13:15:37.000,4.400015831,0.338294864,3.115196228
06/22/2018 13:17:37.000,4.399995804,0.432673305,2.563991547
06/22/2018 13:19:37.000,4.400012016,0.510713995,2.139801025
06/22/2018 13:21:37.000,4.400090218,0.576653659,1.832437515
06/22/2018 13:23:37.000,4.40000248,0.633833647,1.608683586
06/22/2018 13:25:37.000,4.400027275,0.684505999,1.439072609
06/22/2018 13:27:37.000,4.400042534,0.730178535,1.306806564
06/22/2018 13:29:37.000,4.399989128,0.771956682,1.204011917
06/22/2018 13:31:37.000,4.399978638,0.810652316,1.1195364
06/22/2018 13:33:37.000,4.399962425,0.846718729,1.045381546
06/22/2018 13:35:37.000,4.399990082,0.880429924,0.97841835
06/22/2018 13:37:37.000,4.400078773,0.912030637,0.918112755
06/22/2018 13:39:37.000,4.399988174,0.941688895,0.860803604
06/22/2018 13:41:37.000,4.40001297,0.969467938,0.807019234
06/22/2018 13:43:37.000,4.400006294,0.995538652,0.75744915
06/22/2018 13:45:37.000,4.399981499,1.020084262,0.715846062
06/22/2018 13:47:37.000,4.399969101,1.043324232,0.678730011
06/22/2018 13:49:37.000,4.399974823,1.060191989,0.651995659
06/22/2018 13:51:37.000,4.269665718,1.060194135,0
06/22/2018 13:53:37.000,4.257002831,1.060194135,0
06/22/2018 13:55:37.000,4.253826141,1.060194135,0
06/22/2018 13:57:37.000,3.328562737,1.060194135,-6.519970894
06/22/2018 13:59:37.000,3.254778862,1.060194135,-6.520066261
06/22/2018 14:01:37.000,3.170258522,1.060194135,-6.519811153
06/22/2018 14:03:37.000,3.086461067,1.060194135,-6.520165443
06/22/2018 14:05:37.000,2.999991417,1.060194135,-6.520150185
06/22/2018 14:07:37.000,3.853550911,1.060194135,0
06/22/2018 14:09:37.000,3.872665405,1.060194135,0
06/22/2018 14:11:37.000,3.876940727,1.060194135,0
06/22/2018 14:13:37.000,4.200080872,0.014010333,3.259962082
06/22/2018 14:15:37.000,4.313275337,0.122424215,3.259916306
06/22/2018 14:17:37.000,4.352417946,0.231083274,3.25989151
06/22/2018 14:19:37.000,4.399995804,0.33950603,3.163507462
06/22/2018 14:21:37.000,4.400075912,0.435091525,2.592126846
06/22/2018 14:23:37.000,4.399977684,0.513846159,2.156608582
06/22/2018 14:25:37.000,4.399990082,0.580269158,1.847222328
06/22/2018 14:27:37.000,4.40003109,0.637910903,1.622357368
06/22/2018 14:29:37.000,4.400032997,0.689049363,1.454315186
06/22/2018 14:31:37.000,4.39999485,0.735236704,1.322455406
06/22/2018 14:33:37.000,4.399977684,0.777478039,1.214409828
06/22/2018 14:35:37.000,4.399989128,0.816435933,1.125957489
06/22/2018 14:37:37.000,4.400006294,0.852677822,1.050314903
06/22/2018 14:39:37.000,4.400007248,0.886529863,0.981556892
06/22/2018 14:41:37.000,4.400039673,0.918193102,0.91855526
06/22/2018 14:43:37.000,4.400016785,0.947826505,0.860255241
06/22/2018 14:45:37.000,4.39998436,0.975591242,0.805628777
06/22/2018 14:47:37.000,4.400020599,1.001575947,0.754365921
06/22/2018 14:49:37.000,4.400000572,1.025958896,0.709133148
06/22/2018 14:51:37.000,4.40000248,1.048925281,0.669308662
06/22/2018 14:53:37.000,4.399952888,1.059399843,0.651995659
06/22/2018 14:55:37.000,4.268864632,1.059402823,0
06/22/2018 14:57:37.000,4.256118774,1.059402823,0
06/22/2018 14:59:37.000,4.252916336,1.059402823,0
06/22/2018 15:01:37.000,3.324145317,1.059402823,-6.519957542
06/22/2018 15:03:37.000,3.251377106,1.059402823,-6.519863605
06/22/2018 15:05:37.000,3.167457581,1.059402823,-6.519915581
06/22/2018 15:07:37.000,3.079724312,1.059402823,-6.519994259
06/22/2018 15:09:37.000,2.999973297,1.059402823,-6.519930363
06/22/2018 15:11:37.000,3.857327461,1.059402823,0
06/22/2018 15:13:37.000,3.876244545,1.059402823,0
06/22/2018 15:15:37.000,3.880446434,1.059402823,0
06/22/2018 15:17:37.000,4.200094223,0.011436764,3.259853363
06/22/2018 15:19:37.000,4.319973946,0.119844913,3.259923935
06/22/2018 15:21:37.000,4.358642578,0.228512287,3.259954453
06/22/2018 15:23:37.000,4.399996758,0.336507827,3.103397369
06/22/2018 15:25:37.000,4.400015831,0.430397123,2.545249939
06/22/2018 15:27:37.000,4.399965286,0.507793307,2.119052887
06/22/2018 15:29:37.000,4.400016785,0.573049307,1.811150551
06/22/2018 15:31:37.000,4.399997711,0.629461586,1.584478378
06/22/2018 15:33:37.000,4.400012016,0.679332674,1.4158144
06/22/2018 15:35:37.000,4.399986267,0.724268258,1.286060333
06/22/2018 15:37:37.000,4.399972916,0.765372872,1.182516098
06/22/2018 15:39:37.000,4.400009155,0.803313017,1.095832825
06/22/2018 15:41:37.000,4.39999485,0.838568389,1.022919655
06/22/2018 15:43:37.000,4.400025368,0.871604621,0.960201263
06/22/2018 15:45:37.000,4.399982452,0.902643144,0.902767181
06/22/2018 15:47:37.000,4.400005341,0.931825638,0.848560333
06/22/2018 15:49:37.000,4.400020599,0.959278584,0.799116135
06/22/2018 15:51:37.000,4.400019646,0.985119283,0.751649857
06/22/2018 15:53:37.000,4.400060654,1.009391308,0.705262184
06/22/2018 15:55:37.000,4.399980545,1.032192945,0.66335392
06/22/2018 15:57:37.000,4.400029182,1.038426399,0.651997566
06/22/2018 15:59:37.000,4.268447876,1.038427591,0
06/22/2018 16:01:37.000,4.255655289,1.038427591,0
06/22/2018 16:03:37.000,4.252447128,1.038427591,0
06/22/2018 16:05:37.000,3.320903778,1.038427591,-6.519940376
06/22/2018 16:07:37.000,3.249417305,1.038427591,-6.519930363
06/22/2018 16:09:37.000,3.166765213,1.038427591,-6.520002365
06/22/2018 16:11:37.000,3.081753731,1.038427591,-6.519965649
06/22/2018 16:13:37.000,2.999999046,1.038427591,-6.519918919
06/22/2018 16:15:37.000,3.855989456,1.038427591,0
06/22/2018 16:17:37.000,3.875178337,1.038427591,0
06/22/2018 16:19:37.000,3.879353523,1.038427591,0
06/22/2018 16:21:37.000,4.200122833,0.010921374,3.259939194
06/22/2018 16:23:37.000,4.323468208,0.119336255,3.260004044
06/22/2018 16:25:37.000,4.361591339,0.228007317,3.259944916
06/22/2018 16:27:37.000,4.400058746,0.335852444,3.087575912
06/22/2018 16:29:37.000,4.400000572,0.429574519,2.553564072
06/22/2018 16:31:37.000,4.400014877,0.507478714,2.141414642
06/22/2018 16:33:37.000,4.400022507,0.573607266,1.839207649
06/22/2018 16:35:37.000,4.400014877,0.630941212,1.611749649
06/22/2018 16:37:37.000,4.39997673,0.681615829,1.437739372
06/22/2018 16:39:37.000,4.399991989,0.727196038,1.30205822
06/22/2018 16:41:37.000,4.400051117,0.768699765,1.192232132
06/22/2018 16:43:37.000,4.400034904,0.806897104,1.102251053
06/22/2018 16:45:37.000,4.400050163,0.842367887,1.027963638
06/22/2018 16:47:37.000,4.400052071,0.875531793,0.963308334
06/22/2018 16:49:37.000,4.400007248,0.906722069,0.909282684
06/22/2018 16:51:37.000,4.400060654,0.936182141,0.858402252
06/22/2018 16:53:37.000,4.399980545,0.963974833,0.809830666
06/22/2018 16:55:37.000,4.400009155,0.990190625,0.763724327
06/22/2018 16:57:37.000,4.400024414,1.014930487,0.721380234
06/22/2018 16:59:37.000,4.400007248,1.038232446,0.67707634
06/22/2018 17:01:37.000,4.400017738,1.05095613,0.651997566
06/22/2018 17:03:37.000,4.270359039,1.050957322,0
06/22/2018 17:05:37.000,4.25772953,1.050957322,0
06/22/2018 17:07:37.000,4.254644394,1.050957322,0
06/22/2018 17:09:37.000,3.329000473,1.050957322,-6.519885063
06/22/2018 17:11:37.000,3.257547379,1.050957322,-6.519865036
06/22/2018 17:13:37.000,3.174559593,1.050957322,-6.519870281
06/22/2018 17:15:37.000,3.090566635,1.050957322,-6.519912243
06/22/2018 17:17:37.000,2.999979019,1.050957322,-6.519898415
06/22/2018 17:19:37.000,3.853099823,1.050957322,0
06/22/2018 17:21:37.000,3.87233448,1.050957322,0
06/22/2018 17:23:37.000,3.876717567,1.050957322,0
06/22/2018 17:25:37.000,4.200032234,0.01272323,3.259840012
06/22/2018 17:27:37.000,4.318943024,0.121133044,3.259895325
06/22/2018 17:29:37.000,4.356993675,0.229805037,3.25995636
06/22/2018 17:31:37.000,4.400019646,0.338067442,3.140592575
06/22/2018 17:33:37.000,4.399982452,0.433453262,2.600709915
06/22/2018 17:35:37.000,4.40004158,0.512770355,2.181238174
06/22/2018 17:37:37.000,4.399988174,0.580152094,1.877195358
06/22/2018 17:39:37.000,4.399987221,0.638820529,1.656279564
06/22/2018 17:41:37.000,4.400008202,0.690999985,1.481553078
06/22/2018 17:43:37.000,4.400025368,0.737939358,1.337647438
06/22/2018 17:45:37.000,4.399990082,0.780501842,1.219521523
06/22/2018 17:47:37.000,4.400017738,0.819469988,1.120688438
06/22/2018 17:49:37.000,4.39996624,0.855414152,1.037607193
06/22/2018 17:51:37.000,4.400020599,0.888786495,0.966391563
06/22/2018 17:53:37.000,4.399974823,0.919935286,0.90387249
06/22/2018 17:55:37.000,4.399947166,0.949199021,0.852834702
06/22/2018 17:57:37.000,4.399969101,0.976832271,0.805502892
06/22/2018 17:59:37.000,4.400003433,1.002902508,0.758806229
06/22/2018 18:01:37.000,4.399990082,1.027465582,0.715260506
06/22/2018 18:03:37.000,4.400025368,1.050616145,0.674160957
06/22/2018 18:05:37.000,4.399986267,1.062895417,0.651997566
06/22/2018 18:07:37.000,4.269924164,1.062897921,0
06/22/2018 18:09:37.000,4.257253647,1.062897921,0
06/22/2018 18:11:37.000,4.2541399,1.062897921,0
06/22/2018 18:13:37.000,3.322611809,1.062897921,-6.519896984
06/22/2018 18:15:37.000,3.248547554,1.062897921,-6.519930363
06/22/2018 18:17:37.000,3.164079666,1.062897921,-6.519952297
06/22/2018 18:19:37.000,3.08012867,1.062897921,-6.519895077
06/22/2018 18:21:37.000,2.999983788,1.062897921,-6.51990509
06/22/2018 18:23:37.000,3.857262611,1.062897921,0
06/22/2018 18:25:37.000,3.876326561,1.062897921,0
06/22/2018 18:27:37.000,3.880496025,1.062897921,0
06/22/2018 18:29:37.000,4.200120926,0.011305179,3.259832382
06/22/2018 18:31:37.000,4.322891235,0.119714841,3.259908676
06/22/2018 18:33:37.000,4.364312172,0.228376567,3.259929657
06/22/2018 18:35:37.000,4.399913788,0.33563742,3.032546997
06/22/2018 18:37:37.000,4.400008202,0.427441418,2.494062424
06/22/2018 18:39:37.000,4.400003433,0.503388524,2.086170197
06/22/2018 18:41:37.000,4.400011063,0.567864954,1.797699928
06/22/2018 18:43:37.000,4.399974823,0.624114037,1.587830544
06/22/2018 18:45:37.000,4.399981499,0.67430985,1.431660652
06/22/2018 18:47:37.000,4.40002346,0.719914198,1.308992386
06/22/2018 18:49:37.000,4.399999619,0.761804402,1.20619297
06/22/2018 18:51:37.000,4.399946213,0.800482154,1.115389824
06/22/2018 18:53:37.000,4.399978638,0.838366091,1.173280716
06/22/2018 18:55:37.000,4.400000572,0.875610888,1.060537338
06/22/2018 18:57:37.000,4.400009155,0.908741593,0.927272797
06/22/2018 18:59:37.000,4.400015831,0.937860429,0.829750061
06/22/2018 19:01:37.000,4.399974823,0.964538097,0.774413109
06/22/2018 19:03:37.000,4.399989128,0.989591956,0.728522301
